Date_Time,EnsNo,BT1Depth,BT2Depth,BT3Depth,BT4Depth,BTDepth,AltiDepth,AltiDepthQ,BeamDepth,DEPTH,D_Source,VEast,VNorth,Vel_avg,Dir_avg,Range,BTEast,BTNorth,GPSEast,GPSNorth,LAT,LON,GPSHeading,GPSBearing,DistTravelled,SHeading,SPitch,SRoll,STempC,fom1,fom2,fom3,fom4,SoundSpd,Valid,CorrSrc,BT1Vel,BT2Vel,BT3Vel,BT4Vel
2021-06-16T17:29:43.43,0,48.699,46.714,45.821,47.508,47.147,19.197,13373,19.958,47.147,2,0.143,0.136,0.197,46.6,81,0.113,0.101,0.028,-0.112,46.33049585,-79.40307748,213.47,-32768.00,0.00,168.07,-0.87,-1.86,20.05,552,510,494,538,1460.00,0,BT,-3.396,-3.408,-3.413,-3.400
2021-06-16T17:29:44.43,1,46.814,44.630,45.226,46.615,45.784,19.212,12911,20.019,45.784,2,0.134,0.115,0.177,49.2,79,0.106,0.083,-0.035,-0.095,46.33049487,-79.40307715,214.36,176.64,0.13,170.35,-0.82,-1.79,20.06,560,539,539,541,1460.00,0,BT,-3.436,-3.442,-3.442,-3.441
2021-06-16T17:29:45.43,2,47.806,44.332,44.829,46.317,45.788,0.600,12474,20.026,45.788,2,0.134,0.112,0.174,50.0,79,0.110,0.078,-0.016,-0.086,46.33049719,-79.40307060,215.12,195.68,0.27,171.84,-0.61,-1.70,20.05,479,409,419,460,1460.00,0,BT,-3.394,-3.410,-3.409,-3.401
2021-06-16T17:29:46.43,3,43.836,44.531,45.226,46.417,44.973,19.243,13008,20.047,44.973,2,0.133,0.106,0.170,51.6,77,0.110,0.060,-0.001,-0.112,46.33049337,-79.40307749,215.92,178.24,0.39,172.54,-0.63,-1.77,20.05,246,244,246,247,1460.00,0,BT,-3.475,-3.475,-3.474,-3.476
2021-06-16T17:29:47.43,4,47.806,44.531,44.630,46.714,45.889,19.227,13025,20.101,45.889,2,0.108,0.095,0.144,48.8,79,0.109,0.068,-0.025,-0.092,46.33049254,-79.40307701,216.76,183.18,0.52,174.34,-0.55,-1.63,20.05,476,425,434,461,1460.00,0,BT,-3.440,-3.456,-3.452,-3.448
2021-06-16T17:29:48.43,5,48.997,44.432,44.928,46.515,46.183,19.289,13062,20.063,46.183,2,0.111,0.109,0.155,45.5,79,0.115,0.100,-0.005,-0.115,46.33049116,-79.40307733,217.55,194.67,0.68,174.84,-0.66,-1.64,20.05,648,500,508,573,1460.00,0,BT,-3.423,-3.459,-3.457,-3.444
2021-06-16T17:29:49.43,6,47.409,44.432,45.324,46.317,45.832,19.334,12870,20.078,45.832,2,0.129,0.114,0.172,48.6,79,0.132,0.082,0.012,-0.115,46.33048944,-79.40307805,218.44,172.10,0.83,175.69,-0.79,-1.86,20.05,524,425,462,492,1460.00,0,BT,-3.429,-3.451,-3.441,-3.436
2021-06-16T17:29:50.43,7,49.096,42.347,45.226,46.417,45.736,19.368,12754,20.140,45.736,2,0.135,0.093,0.164,55.3,79,0.105,0.045,-0.049,-0.075,46.33048953,-79.40307751,219.22,197.17,0.95,177.86,-0.43,-1.60,20.05,242,224,227,225,1460.00,0,BT,-3.473,-3.478,-3.477,-3.476
2021-06-16T17:29:51.43,8,48.699,53.672,44.432,46.317,48.277,19.363,12762,20.103,48.277,2,0.150,0.117,0.190,52.0,83,0.135,0.085,-0.008,-0.121,46.33048794,-79.40307796,219.94,191.09,1.11,178.49,-0.60,-1.66,20.04,605,218,469,525,1460.00,0,BT,-3.409,-3.453,-3.437,-3.425
2021-06-16T17:29:52.43,9,48.798,58.833,44.928,46.515,49.779,19.368,13159,20.124,49.779,2,0.162,0.111,0.197,55.6,86,0.163,0.088,-0.013,-0.110,46.33048615,-79.40307863,220.80,176.74,1.29,179.64,-0.73,-1.84,20.03,606,267,506,564,1460.00,0,BT,-3.408,-3.460,-3.431,-3.420
2021-06-16T17:29:53.43,10,48.997,61.810,44.928,46.317,50.535,19.253,13009,20.180,50.535,2,0.148,0.107,0.183,54.1,87,0.106,0.079,-0.030,-0.088,46.33048549,-79.40307775,221.52,189.16,1.42,180.62,-0.62,-1.59,20.03,556,498,449,512,1460.00,0,BT,-3.427,-3.447,-3.454,-3.442
2021-06-16T17:29:54.43,11,49.096,55.955,45.324,46.417,49.203,19.404,13075,20.185,49.203,2,0.115,0.080,0.140,55.2,85,0.102,0.036,-0.005,-0.105,46.33048474,-79.40307817,222.12,198.29,1.53,182.21,-0.56,-1.58,20.03,249,248,247,246,1460.00,0,BT,-3.490,-3.484,-3.484,-3.486
2021-06-16T17:29:55.43,12,48.897,53.672,45.424,46.218,48.550,19.421,12606,20.191,48.550,2,0.108,0.069,0.128,57.4,84,0.095,0.049,-0.001,-0.116,46.33048311,-79.40307832,222.93,175.38,1.64,182.52,-0.67,-1.64,20.02,217,242,223,222,1460.00,0,BT,-3.470,-3.460,-3.471,-3.471
2021-06-16T17:29:56.43,13,48.798,61.115,45.226,46.020,50.310,19.458,12916,20.217,50.310,2,0.121,0.097,0.155,51.5,87,0.116,0.078,-0.020,-0.110,46.33048175,-79.40307850,223.72,183.68,1.78,183.77,-0.72,-1.65,20.02,572,478,494,511,1460.00,0,BT,-3.418,-3.444,-3.441,-3.437
2021-06-16T17:29:57.43,14,48.500,61.214,44.233,46.218,50.062,0.600,12456,20.229,50.062,2,0.144,0.106,0.178,53.6,86,0.121,0.073,-0.014,-0.110,46.33048272,-79.40307160,224.50,183.85,1.92,184.85,-0.69,-1.71,20.02,520,437,420,469,1460.00,0,BT,-3.467,-3.487,-3.489,-3.481
2021-06-16T17:29:58.43,15,48.202,49.107,43.935,46.118,46.822,20.119,12920,20.250,46.822,2,0.118,0.086,0.146,54.1,81,0.079,0.042,-0.017,-0.098,46.33047960,-79.40307928,225.27,183.13,2.01,185.72,-0.63,-1.71,20.02,259,256,253,257,1460.00,0,BT,-3.488,-3.458,-3.488,-3.488
2021-06-16T17:29:59.43,16,44.233,44.134,44.035,46.218,44.626,20.175,12728,20.267,44.626,2,0.134,0.058,0.146,66.5,77,0.116,0.043,-0.022,-0.090,46.33047850,-79.40307939,225.95,190.52,2.13,187.15,-0.65,-1.67,20.02,239,238,241,244,1460.00,0,BT,-3.487,-3.487,-3.487,-3.484
2021-06-16T17:30:00.43,17,55.062,54.069,44.531,46.020,49.906,20.193,12805,20.282,49.906,2,0.169,0.043,0.175,75.7,86,0.172,0.007,-0.002,-0.120,46.33047706,-79.40307986,226.70,183.38,2.30,187.98,-0.74,-1.74,20.01,234,223,460,504,1460.00,0,BT,-3.475,-3.475,-3.444,-3.428
2021-06-16T17:30:01.43,18,54.466,56.252,44.531,46.118,50.337,19.516,12972,20.302,50.337,2,0.193,0.024,0.194,82.9,87,0.165,0.001,-0.013,-0.095,46.33047610,-79.40307935,227.42,186.90,2.47,189.21,-0.71,-1.64,20.01,250,213,462,521,1460.00,0,BT,-3.461,-3.460,-3.427,-3.412
2021-06-16T17:30:02.43,19,61.412,55.062,44.233,45.920,51.645,19.563,12840,20.323,51.645,2,0.155,-0.042,0.161,105.3,89,0.110,-0.131,-0.010,-0.082,46.33047578,-79.40307977,228.07,187.12,2.64,190.34,-0.53,-1.70,20.01,490,231,588,295,1460.00,0,BT,-3.469,-3.511,-3.334,-3.508
2021-06-16T17:30:03.43,20,54.665,61.612,44.035,46.317,51.669,20.272,12892,20.334,51.669,2,0.137,-0.033,0.140,103.5,89,0.127,0.008,-0.001,-0.118,46.33047410,-79.40308086,228.75,181.13,2.77,191.93,-0.68,-1.85,20.01,242,483,426,501,1460.00,0,BT,-3.466,-3.429,-3.442,-3.426
2021-06-16T17:30:04.43,21,62.107,61.512,45.226,45.920,53.694,20.279,13308,20.359,53.694,2,0.140,0.046,0.148,71.9,93,0.122,0.038,-0.011,-0.098,46.33047300,-79.40308047,229.44,182.28,2.90,192.65,-0.70,-1.74,20.01,227,222,223,223,1460.00,0,BT,-3.513,-3.514,-3.512,-3.513
2021-06-16T17:30:05.43,22,63.199,53.771,44.134,46.020,51.752,20.312,12612,20.384,51.752,2,0.153,0.084,0.174,61.3,89,0.152,0.082,-0.015,-0.086,46.33047187,-79.40308051,230.17,186.59,3.07,192.53,-0.73,-1.70,20.01,611,271,465,531,1460.00,0,BT,-3.459,-3.510,-3.498,-3.485
2021-06-16T17:30:06.43,23,63.695,61.810,44.432,46.118,54.016,20.255,12792,20.405,54.016,2,0.243,0.075,0.255,72.8,94,0.221,0.052,-0.013,-0.108,46.33047106,-79.40308060,230.87,177.96,3.29,194.46,-0.64,-1.73,20.01,587,516,480,674,1460.00,0,BT,-3.441,-3.462,-3.468,-3.377
2021-06-16T17:30:07.43,24,63.795,60.520,44.035,46.020,53.587,20.268,12683,20.424,53.587,2,0.211,0.085,0.227,68.0,93,0.149,0.069,-0.007,-0.096,46.33046996,-79.40308097,231.54,191.53,3.46,195.67,-0.69,-1.74,20.01,560,411,433,506,1460.00,0,BT,-3.471,-3.508,-3.504,-3.489
2021-06-16T17:30:08.43,25,63.597,54.069,44.829,45.821,52.054,20.225,12873,20.425,52.054,2,0.170,0.078,0.187,65.4,90,0.138,0.032,-0.010,-0.094,46.33046903,-79.40308107,232.21,184.91,3.60,196.02,-0.69,-1.73,20.01,251,216,247,250,1460.00,0,BT,-3.529,-3.544,-3.531,-3.531
2021-06-16T17:30:09.43,26,63.597,46.615,45.027,46.218,50.316,20.362,12807,20.437,50.316,2,0.147,0.077,0.166,62.4,87,0.121,0.066,-0.007,-0.086,46.33046828,-79.40308133,232.86,188.95,3.74,197.05,-0.63,-1.73,20.01,517,471,418,450,1460.00,0,BT,-3.463,-3.484,-3.496,-3.489
2021-06-16T17:30:10.43,27,64.092,54.466,45.126,46.317,52.477,20.383,12892,20.439,52.477,2,0.160,0.084,0.181,62.1,91,0.165,0.070,-0.017,-0.100,46.33046729,-79.40308174,233.53,193.61,3.92,197.88,-0.65,-1.74,20.02,687,282,529,599,1460.00,0,BT,-3.414,-3.473,-3.457,-3.441
2021-06-16T17:30:11.43,28,63.894,54.069,45.226,47.905,52.743,20.406,12540,20.439,52.743,2,0.165,0.075,0.181,65.7,91,0.122,0.050,-0.028,-0.087,46.33046633,-79.40308203,234.18,192.72,4.05,199.12,-0.65,-1.73,20.02,552,214,519,212,1460.00,0,BT,-3.427,-3.487,-3.448,-3.490
2021-06-16T17:30:12.43,29,63.894,61.115,44.134,47.706,54.206,20.399,13278,20.460,54.206,2,0.141,0.058,0.152,67.5,94,0.120,0.024,-0.020,-0.082,46.33046551,-79.40308220,234.87,196.17,4.17,199.76,-0.63,-1.69,20.02,223,219,216,221,1460.00,0,BT,-3.506,-3.507,-3.507,-3.508
2021-06-16T17:30:13.43,30,63.894,60.221,44.432,48.103,54.147,20.398,12743,20.465,54.147,2,0.173,0.063,0.184,69.9,94,0.166,0.056,-0.031,-0.109,46.33046414,-79.40308302,235.60,197.86,4.35,200.93,-0.73,-1.74,20.02,571,396,457,542,1460.00,0,BT,-3.468,-3.508,-3.498,-3.478
2021-06-16T17:30:14.43,31,63.993,54.168,44.134,46.020,52.055,20.401,12851,20.486,52.055,2,0.154,0.076,0.172,63.9,90,0.144,0.058,-0.023,-0.098,46.33046344,-79.40308337,236.33,195.69,4.50,202.42,-0.62,-1.74,20.02,573,251,425,488,1460.00,0,BT,-3.472,-3.510,-3.509,-3.499
2021-06-16T17:30:15.43,32,63.397,54.267,45.523,46.317,52.353,20.374,13002,20.504,52.353,2,0.175,0.060,0.185,71.0,91,0.174,0.033,-0.042,-0.093,46.33046244,-79.40308384,237.02,207.33,4.68,203.35,-0.65,-1.70,20.02,551,249,501,501,1460.00,0,BT,-3.437,-3.499,-3.458,-3.457
2021-06-16T17:30:16.43,33,63.695,59.825,44.928,46.814,53.806,20.412,12866,20.517,53.806,2,0.196,0.057,0.204,73.7,93,0.187,0.056,-0.016,-0.098,46.33046139,-79.40308454,237.70,198.00,4.87,203.79,-0.69,-1.74,20.03,647,428,546,602,1460.00,0,BT,-3.446,-3.515,-3.488,-3.471
2021-06-16T17:30:17.43,34,63.397,61.810,45.226,46.020,54.118,20.447,12778,20.540,54.118,2,0.171,0.052,0.179,73.0,94,0.121,0.014,-0.028,-0.075,46.33046070,-79.40308459,238.37,197.95,5.00,204.96,-0.62,-1.67,20.02,236,237,238,240,1460.00,0,BT,-3.566,-3.565,-3.565,-3.565
2021-06-16T17:30:18.43,35,63.298,54.267,44.332,45.721,51.882,20.384,13129,20.541,51.882,2,0.167,0.045,0.173,74.9,90,0.177,0.036,-0.041,-0.092,46.33045976,-79.40308541,239.03,207.71,5.18,205.42,-0.66,-1.71,20.02,573,244,486,510,1460.00,0,BT,-3.486,-3.547,-3.514,-3.507
2021-06-16T17:30:19.43,36,57.047,57.145,44.332,45.821,51.081,20.459,12852,20.562,51.081,2,0.173,0.053,0.181,73.1,88,0.125,0.015,-0.019,-0.094,46.33045869,-79.40308613,239.69,199.46,5.30,206.55,-0.70,-1.74,20.02,236,222,227,226,1460.00,0,BT,-3.482,-3.483,-3.481,-3.483
2021-06-16T17:30:20.43,37,62.901,62.107,44.134,46.020,53.792,20.472,13063,20.578,53.792,2,0.152,0.052,0.161,71.1,93,0.132,0.036,-0.028,-0.093,46.33045779,-79.40308683,240.35,198.08,5.44,207.48,-0.70,-1.79,20.03,490,467,409,455,1460.00,0,BT,-3.486,-3.494,-3.505,-3.497
2021-06-16T17:30:21.43,38,49.802,57.145,45.126,45.821,49.480,20.454,12957,20.576,49.480,2,0.139,0.040,0.144,73.7,85,0.128,0.028,-0.022,-0.109,46.33045660,-79.40308711,241.05,202.17,5.57,208.05,-0.75,-1.71,20.03,297,236,238,235,1460.00,0,BT,-3.534,-3.541,-3.543,-3.542
2021-06-16T17:30:22.43,39,48.798,61.314,44.332,45.821,50.088,20.524,13520,20.576,50.088,2,0.144,0.041,0.150,74.3,86,0.124,0.014,-0.039,-0.072,46.33045595,-79.40308768,241.76,209.58,5.69,208.67,-0.69,-1.70,20.03,228,227,216,223,1460.00,0,BT,-3.542,-3.542,-3.543,-3.543
2021-06-16T17:30:23.43,40,48.004,53.077,44.332,45.920,47.829,20.518,13559,20.574,47.829,2,0.150,0.033,0.153,77.7,82,0.122,0.005,-0.043,-0.079,46.33045513,-79.40308832,242.43,209.41,5.82,210.55,-0.66,-1.69,20.03,241,272,237,242,1460.00,0,BT,-3.570,-3.566,-3.566,-3.567
2021-06-16T17:30:24.43,41,49.096,47.706,44.332,45.920,46.739,20.545,13400,20.585,46.739,2,0.147,0.027,0.150,79.4,80,0.128,0.037,-0.056,-0.080,46.33045452,-79.40308930,243.09,209.34,5.95,211.56,-0.60,-1.77,20.03,551,532,457,517,1460.00,0,BT,-3.464,-3.470,-3.493,-3.477
2021-06-16T17:30:25.43,42,49.394,47.111,44.332,45.721,46.611,20.524,12720,20.586,46.611,2,0.142,0.021,0.144,81.8,80,0.113,-0.023,-0.043,-0.086,46.33045313,-79.40309011,243.76,202.89,6.07,212.39,-0.75,-1.77,20.03,216,482,454,464,1460.00,0,BT,-3.552,-3.514,-3.521,-3.519
2021-06-16T17:30:26.43,43,49.691,47.607,44.531,45.821,46.888,20.575,13402,20.597,46.888,2,0.145,0.042,0.151,73.8,81,0.124,0.045,-0.045,-0.093,46.33045257,-79.40309053,244.37,202.40,6.20,213.42,-0.60,-1.77,20.04,616,577,487,530,1460.00,0,BT,-3.480,-3.494,-3.517,-3.508
2021-06-16T17:30:27.43,44,49.294,48.103,44.630,45.821,46.936,20.534,12673,20.581,46.936,2,0.151,0.050,0.159,71.6,81,0.134,0.013,-0.047,-0.084,46.33045119,-79.40309156,244.98,203.90,6.33,213.78,-0.76,-1.81,20.04,240,227,234,230,1460.00,0,BT,-3.537,-3.537,-3.543,-3.538
2021-06-16T17:30:28.43,45,49.493,46.615,44.332,46.317,46.656,20.584,13113,20.589,46.656,2,0.176,0.064,0.187,70.0,80,0.143,0.042,-0.040,-0.090,46.33045016,-79.40309199,245.65,198.91,6.48,214.87,-0.75,-1.78,20.04,579,228,450,225,1460.00,0,BT,-3.440,-3.503,-3.474,-3.503
2021-06-16T17:30:29.43,46,49.493,48.004,45.324,46.218,47.237,20.525,12883,20.611,47.237,2,0.165,0.041,0.170,76.1,81,0.123,-0.007,-0.040,-0.069,46.33044950,-79.40309198,246.27,204.02,6.61,215.51,-0.66,-1.69,20.04,245,233,233,244,1460.00,0,BT,-3.496,-3.495,-3.491,-3.493
2021-06-16T17:30:30.43,47,49.493,48.004,44.432,47.806,47.401,20.565,13126,20.579,47.401,2,0.156,0.043,0.162,74.5,82,0.140,0.046,-0.050,-0.100,46.33044836,-79.40309304,246.89,207.98,6.75,217.08,-0.75,-1.73,20.04,646,603,512,596,1460.00,0,BT,-3.469,-3.484,-3.507,-3.487
2021-06-16T17:30:31.43,48,49.493,48.004,44.432,45.920,46.932,20.548,12859,20.598,46.932,2,0.161,0.056,0.171,71.0,81,0.142,0.004,-0.044,-0.101,46.33044730,-79.40309441,247.52,202.12,6.89,217.66,-0.81,-1.87,20.04,248,233,238,244,1460.00,0,BT,-3.521,-3.524,-3.523,-3.523
2021-06-16T17:30:32.43,49,49.493,42.744,44.432,46.020,45.628,20.588,13420,20.597,45.628,2,0.150,0.025,0.152,80.6,78,0.121,-0.002,-0.056,-0.079,46.33044646,-79.40309463,248.12,216.35,7.02,218.32,-0.73,-1.73,20.04,216,244,229,229,1460.00,0,BT,-3.530,-3.523,-3.526,-3.528
2021-06-16T17:30:33.43,50,49.294,49.405,45.324,46.020,47.490,20.571,12973,20.600,47.490,2,0.150,0.026,0.152,80.3,82,0.138,0.003,-0.050,-0.085,46.33044544,-79.40309554,248.71,213.09,7.15,219.64,-0.79,-1.73,20.04,271,256,263,264,1460.00,0,BT,-3.520,-3.528,-3.524,-3.521
2021-06-16T17:30:34.43,51,48.798,44.134,44.432,45.821,45.756,20.593,13140,20.611,45.756,2,0.177,0.042,0.182,76.7,79,0.165,0.021,-0.049,-0.097,46.33044448,-79.40309657,249.34,204.10,7.32,220.47,-0.79,-1.80,20.05,546,427,444,502,1460.00,0,BT,-3.465,-3.497,-3.494,-3.480
2021-06-16T17:30:35.43,52,48.997,47.211,44.630,45.821,46.638,20.598,13173,20.630,46.638,2,0.169,0.045,0.175,75.0,80,0.129,0.027,-0.059,-0.069,46.33044371,-79.40309703,249.94,219.32,7.45,221.25,-0.73,-1.71,20.04,459,425,384,396,1460.00,0,BT,-3.480,-3.489,-3.505,-3.497
2021-06-16T17:30:36.43,53,47.905,47.806,44.928,45.920,46.616,20.616,13307,20.668,46.616,2,0.162,0.000,0.162,90.0,80,0.139,-0.022,-0.049,-0.094,46.33044302,-79.40309794,250.53,204.52,7.59,222.53,-0.68,-1.79,20.04,245,244,241,218,1460.00,0,BT,-3.580,-3.579,-3.574,-3.569
2021-06-16T17:30:37.43,54,48.897,48.897,52.073,45.920,48.940,20.660,12877,20.727,48.940,2,0.127,0.001,0.127,89.5,84,0.073,-0.027,-0.059,-0.064,46.33044261,-79.40309734,251.10,219.04,7.67,223.78,-0.40,-1.54,20.04,572,582,602,521,1460.00,0,BT,-3.501,-3.498,-3.485,-3.521
2021-06-16T17:30:38.43,55,54.764,44.332,45.324,46.020,47.571,20.714,13382,20.732,47.571,2,0.131,-0.061,0.145,114.9,82,0.126,-0.137,-0.051,-0.061,46.33044561,-79.40309959,251.65,222.31,7.86,229.31,0.48,-2.31,20.03,257,442,483,523,1460.00,0,BT,-3.565,-3.542,-3.537,-3.528
2021-06-16T17:30:39.43,56,62.206,43.538,45.721,45.623,49.231,20.661,13075,20.785,49.231,2,0.194,-0.105,0.220,118.4,85,0.152,-0.110,-0.129,-0.142,46.33044496,-79.40310107,252.45,211.26,8.04,230.49,0.54,-2.49,20.04,442,371,427,436,1460.00,0,BT,-3.501,-3.519,-3.509,-3.504
2021-06-16T17:30:40.43,57,63.298,45.920,45.821,45.920,50.226,20.686,13475,20.888,50.226,2,0.215,-0.073,0.227,108.7,87,0.110,-0.100,-0.310,-0.190,46.33044353,-79.40310236,253.91,230.58,8.19,233.90,0.85,-2.23,20.04,639,575,569,533,1460.00,0,BT,-3.507,-3.526,-3.527,-3.532
2021-06-16T17:30:41.43,58,62.803,47.309,47.409,45.920,50.854,20.802,13155,20.864,50.854,2,0.212,-0.064,0.222,106.8,88,0.088,-0.110,-0.454,-0.310,46.33044003,-79.40310670,256.39,237.73,8.33,236.98,0.67,-1.95,20.04,206,207,212,212,1460.00,0,BT,-3.568,-3.566,-3.565,-3.567
2021-06-16T17:30:42.43,59,62.703,48.500,48.202,46.020,51.336,20.738,12737,20.825,51.336,2,0.222,-0.054,0.228,103.6,89,0.088,-0.083,-0.643,-0.434,46.33043488,-79.40311671,260.29,236.08,8.45,242.51,0.20,-2.15,20.03,606,618,613,535,1460.00,0,BT,-3.454,-3.449,-3.451,-3.469
2021-06-16T17:30:43.43,60,61.214,48.699,48.202,46.118,51.026,20.725,12827,20.885,51.026,2,0.233,-0.048,0.238,101.5,88,0.082,-0.103,-0.786,-0.386,46.33043022,-79.40312805,265.09,239.14,8.58,249.29,-0.05,-2.37,20.03,512,622,604,542,1460.00,0,BT,-3.468,-3.435,-3.444,-3.460
2021-06-16T17:30:44.43,61,54.367,47.211,47.508,45.821,48.680,20.518,12838,20.970,48.680,2,0.253,-0.079,0.266,107.4,84,0.075,-0.140,-0.950,-0.387,46.33042539,-79.40314187,270.48,243.86,8.74,255.41,-0.31,-2.55,20.03,235,569,581,507,1460.00,0,BT,-3.493,-3.440,-3.438,-3.454
2021-06-16T17:30:45.43,62,60.718,42.546,46.317,46.417,48.915,20.377,13470,20.979,48.915,2,0.296,-0.098,0.311,108.3,84,0.131,-0.120,-1.019,-0.346,46.33042120,-79.40315625,276.28,248.52,8.92,262.82,-0.42,-2.60,20.03,223,233,228,232,1460.00,0,BT,-3.485,-3.485,-3.485,-3.484
2021-06-16T17:30:46.43,63,54.466,31.629,46.118,44.928,44.135,20.327,13877,20.975,44.135,2,0.364,-0.127,0.385,109.2,76,0.136,-0.177,-1.186,-0.244,46.33041801,-79.40317410,282.39,254.39,9.14,269.95,-0.78,-2.87,20.03,268,265,465,428,1460.00,0,BT,-3.534,-3.535,-3.505,-3.511
2021-06-16T17:30:47.43,64,46.615,31.729,43.638,46.615,41.999,20.221,13014,20.895,41.999,2,0.411,-0.173,0.446,112.9,72,0.186,-0.158,-1.217,-0.129,46.33041544,-79.40319210,288.71,260.14,9.39,277.01,-0.99,-2.84,20.03,523,267,407,507,1460.00,0,BT,-3.428,-3.463,-3.454,-3.433
2021-06-16T17:30:48.43,65,46.714,31.431,46.515,46.714,42.694,20.246,13540,20.790,42.694,2,0.421,-0.209,0.470,116.3,73,0.156,-0.194,-1.254,-0.013,46.33041447,-79.40321014,294.83,265.91,9.64,282.77,-1.10,-2.84,20.04,551,253,533,538,1460.00,0,BT,-3.449,-3.493,-3.454,-3.453
2021-06-16T17:30:49.43,66,46.814,31.927,45.920,46.714,42.699,20.156,13172,20.697,42.699,2,0.377,-0.244,0.449,122.9,73,0.113,-0.167,-1.300,0.154,46.33041516,-79.40322831,300.74,273.32,9.84,289.55,-1.02,-2.81,20.04,237,223,235,237,1460.00,0,BT,-3.504,-3.504,-3.504,-3.504
2021-06-16T17:30:50.43,67,46.118,32.323,46.515,46.118,42.626,20.150,13088,20.609,42.626,2,0.358,-0.288,0.459,128.8,73,0.097,-0.216,-1.282,0.283,46.33041751,-79.40324706,306.44,279.45,10.08,295.28,-1.08,-2.90,20.04,399,224,431,391,1460.00,0,BT,-3.461,-3.493,-3.455,-3.463
2021-06-16T17:30:51.43,68,45.623,31.431,44.928,46.020,41.861,20.077,13005,20.481,41.861,2,0.338,-0.354,0.490,136.4,72,0.092,-0.224,-1.269,0.450,46.33042058,-79.40326501,311.93,286.02,10.32,300.44,-1.08,-2.75,20.04,455,217,420,466,1460.00,0,BT,-3.466,-3.500,-3.473,-3.462
2021-06-16T17:30:52.43,69,44.928,33.526,46.118,46.317,42.583,19.893,13349,20.261,42.583,2,0.311,-0.355,0.472,138.8,73,0.058,-0.197,-1.246,0.589,46.33042615,-79.40328308,317.22,292.04,10.52,305.52,-1.12,-2.96,20.05,447,322,482,483,1460.00,0,BT,-3.440,-3.431,-3.433,-3.431
2021-06-16T17:30:53.43,70,45.226,30.946,46.118,46.814,42.110,19.775,13484,20.046,42.110,2,0.263,-0.364,0.449,144.1,72,0.056,-0.202,-1.169,0.679,46.33043235,-79.40330096,322.11,297.17,10.73,309.91,-1.36,-3.02,20.05,417,326,450,451,1460.00,0,BT,-3.454,-3.439,-3.445,-3.444
2021-06-16T17:30:54.43,71,44.531,32.038,46.218,46.020,42.062,19.580,13313,19.856,42.062,2,0.255,-0.358,0.440,144.5,72,0.056,-0.123,-1.085,0.818,46.33043907,-79.40331638,326.53,303.84,10.87,313.87,-1.24,-2.86,20.05,255,300,267,251,1460.00,0,BT,-3.479,-3.412,-3.476,-3.481
2021-06-16T17:30:55.43,72,46.218,31.046,46.515,46.317,42.377,19.404,13103,19.731,42.377,2,0.226,-0.386,0.447,149.6,73,0.019,-0.218,-1.027,0.918,46.33044729,-79.40333099,330.40,310.01,11.09,317.13,-1.22,-2.81,20.05,513,375,522,514,1460.00,0,BT,-3.449,-3.464,-3.446,-3.449
2021-06-16T17:30:56.43,73,43.638,31.343,45.821,45.523,41.454,19.192,12853,19.547,41.454,2,0.199,-0.406,0.452,153.9,71,0.038,-0.116,-0.957,1.027,46.33045622,-79.40334417,333.86,315.45,11.21,320.39,-1.09,-2.71,20.05,220,315,221,225,1460.00,0,BT,-3.470,-3.397,-3.471,-3.467
2021-06-16T17:30:57.43,74,43.538,31.541,45.226,45.226,41.256,19.036,12857,19.345,41.256,2,0.150,-0.385,0.413,158.8,71,-0.005,-0.169,-0.855,1.111,46.33046643,-79.40335671,336.99,320.22,11.38,322.83,-1.12,-2.73,20.05,436,324,511,500,1460.00,0,BT,-3.491,-3.460,-3.477,-3.480
2021-06-16T17:30:58.43,75,43.042,31.046,44.233,44.829,40.662,18.802,12684,19.091,40.662,2,0.158,-0.405,0.435,158.6,69,0.031,-0.136,-0.828,1.185,46.33047712,-79.40336900,339.69,323.77,11.52,325.67,-1.26,-2.66,20.06,228,401,223,221,1460.00,0,BT,-3.488,-3.430,-3.489,-3.487
2021-06-16T17:30:59.43,76,42.744,29.160,44.630,44.134,40.041,18.620,12904,18.852,40.041,2,0.132,-0.459,0.478,164.0,68,0.003,-0.197,-0.696,1.266,46.33048844,-79.40337965,341.91,328.92,11.72,327.32,-1.36,-2.59,20.07,201,444,199,207,1460.00,0,BT,-3.455,-3.456,-3.456,-3.455
2021-06-16T17:31:00.43,77,42.149,28.465,44.332,43.836,39.579,18.407,12875,18.560,39.579,2,0.070,-0.493,0.498,172.0,68,-0.031,-0.190,-0.609,1.331,46.33049974,-79.40338782,343.34,333.86,11.91,328.21,-1.17,-2.46,20.07,395,396,458,449,1460.00,0,BT,-3.463,-3.469,-3.451,-3.453
2021-06-16T17:31:01.43,78,42.546,28.366,44.233,43.638,39.591,18.186,13375,18.422,39.591,2,0.045,-0.500,0.502,174.9,68,-0.023,-0.182,-0.517,1.353,46.33051095,-79.40339462,343.91,338.29,12.09,328.94,-1.02,-2.27,20.08,243,380,238,430,1460.00,0,BT,-3.485,-3.465,-3.485,-3.450
2021-06-16T17:31:02.43,79,41.653,28.068,43.737,43.042,39.028,17.979,13327,18.204,39.028,2,0.051,-0.470,0.473,173.8,67,-0.010,-0.140,-0.452,1.403,46.33052305,-79.40340016,343.80,342.02,12.23,328.71,-0.89,-2.20,20.09,234,415,234,228,1460.00,0,BT,-3.463,-3.447,-3.463,-3.463
